Date,Opcode,Sample,Camera Direction,Latitude,Longitude,Top.memory.card,Bottom.memory.card,Top.cam,Bottom.cam,Time,Time.end,Depth,Raw.hdd.number,Con.hdd.number,Comment,Habitat.image.exported,Site,Location,Status,Observer,Successful.count,Successful.length,Video.notes,Maxn.analyst,Maxn.complete.yyyymmdd,Maxn.checker,Length.analyst,Length.complete.date.yyyymmdd,Notes
20201108,327E,327,E,-34.0295,114.7624,167,152,422,423,11:34:53,11:37,64.9,,CON1,,Y,,West Coast,,Claude,20210315,,,,,,,,
20201030,328E,328,E,-33.9936,114.8214,133,159,422,423,11:16:15,11:19:15,44.8,,,,Y,,West Coast,,,,,,,,,,,
20201108,329E,329,E,-34.0648,114.7266,167,152,422,423,7:59:37,8:02,118,,CON1,Fish on Sounder,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201119,330E,330,E,-34.0883,114.7545,155,161,422,423,13:31:34,13:28,116,5.5,,,Y,,West Coast,,,,,,,,,,,
20201104,331E,331,E,-34.0984,114.7501,114,122,422,423,14:53:29,14:56,111,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,333E,333,E,-34.113,114.7251,114,122,422,423,11:20:14,11:23,125,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201108,334E,334,E,-34.0616,114.7754,167,152,422,423,10:29:33,10:32,63,,CON1,,Y,,West Coast,,Rachel,,,,,,,,,
20201108,335E,335,E,-34.0669,114.794,167,152,422,423,9:40:59,9:41,54.9,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201031,336E,336,E,-34.0924,114.8664,138,145,422,423,10:28:58,10:31:58,43.1,,,,Y,,West Coast,,,,,,,,,,,
20201030,337E,337,E,-34.0054,114.8202,133,159,422,423,11:01:29,11:04:29,43.8,,,,Y,,West Coast,,,,,,,,,,,
20201030,338E,338,E,-33.9723,114.9225,133,159,422,423,7:16:01,7:19:01,46,,,,0.05,,West Coast,,,,,,,,,,,
20201031,339E,339,E,-34.0146,114.8785,138,145,422,423,14:40:57,14:43:57,42.1,,,,Y,,West Coast,,,,,,,,,,,
20201107,340E,340,E,-34.143,114.5378,141,173,422,423,7:21:23,7:24,148,,,,Y,,West Coast,,,,,,,,,,,
20201107,341E,341,E,-34.0725,114.4776,141,173,422,423,9:39:17,9:42,215,,,Changed All Batteries,Y,,West Coast,,,,,,,,,,,
20201107,342E,342,E,-34.0958,114.4752,141,173,422,423,8:22:30,8:25,229,,,Checked 425,Y,,West Coast,,,,,,,,,,,
20201111,343E,343,E,-34.1026,114.6407,149,133,422,423,7:41:11,7:44,140,,,"Skippy spot of Deans, heaps of fish!",Y,,West Coast,,,,,,,,,,,
20201111,344E,344,E,-34.0844,114.6744,149,133,422,423,8:29:59,8:33,138,,,,Y,,West Coast,,,,,,,,,,,
20201107,345E,345,E,-34.0287,114.5514,141,173,422,423,14:17:40,14:20,146,,,,Y,,West Coast,,,,,,,,,,,
20201107,346E,346,E,-34.0262,114.5464,141,173,422,423,14:08,14:11,145,,,Time in not accurate,Y,,West Coast,,,,,,,,,,,
20201107,347E,347,E,-34.0287,114.5414,141,173,422,423,13:44:04,13:47,146,,,,Y,,West Coast,,,,,,,,,,,
20201111,349E,349,E,-34.0237,114.5964,149,133,422,423,10:05:20,10:08,134,,,,Y,,West Coast,,,,,,,,,,,
20201111,350E,350,E,-34.0262,114.6039,149,133,422,423,10:15:42,10:18,142,,,Changed all batteries,Y,,West Coast,,,,,,,,,,,
20201111,351E,351,E,-34.0312,114.5964,149,133,422,423,9:43:30,9:46,141,,,,Y,,West Coast,,,,,,,,,,,
20201111,352E,352,E,-34.0362,114.5989,149,133,422,423,9:22:42,9:25,140,,,,Y,,West Coast,,,,,,,,,,,
20201031,353E,353,E,-34.0544,114.8391,138,145,422,423,13:11:00,13:14:00,45,,,,Y,,West Coast,,,,,,,,,,,
20201031,356E,356,E,-34.0696,114.9185,138,145,422,423,7:39:03,7:42:03,47.2,,,,Y,,West Coast,,,,,,,,,,,
20201107,358E,358,E,-34.0462,114.4764,141,173,422,423,11:08:35,11:11,213,,,,Y,,West Coast,,,,,,,,,,,
20201107,360E,360,E,-34.0437,114.4714,141,173,422,423,11:22:49,11:25,255,,,,Y,,West Coast,,,,,,,,,,,
20201108,361E,361,E,-33.9887,114.7414,167,152,422,423,12:30:37,12:33,84.3,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,363E,363,E,-33.9862,114.7514,167,152,422,423,12:48:25,12:51,65.6,,CON1,,Y,,West Coast,,,,,,,,,,,
20201111,364E,364,E,-34.0087,114.6889,149,133,422,423,12:46:27,12:49,131,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210208,,,,
20201108,365E,365,E,-34.0237,114.7539,167,152,422,423,11:54:40,11:57,72,,CON1,,Y,,West Coast,,,,,,,,,,,
20201111,369E,369,E,-34.0287,114.5914,149,133,422,423,9:54:08,9:57,134,,,,Y,,West Coast,,,,,,,,,,,
20201111,370E,370,E,-33.9962,114.6464,149,133,422,423,11:29:48,11:32,141,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201111,372E,372,E,-34.0062,114.6439,149,133,422,423,10:56:54,10:59,134,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201108,374E,374,E,-33.9862,114.7464,167,152,422,423,12:39:45,12:42,74.8,,CON1,,Y,,West Coast,,,,,,,,,,,
20201104,377E,377,E,-34.1387,114.7589,114,122,422,423,13:36:50,13:39,115,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201111,378E,378,E,-33.9937,114.6389,149,133,422,423,11:19:31,11:22,142,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201030,C01E,C01,E,-34.015,114.8891,133,159,422,423,10:16:53,10:19:53,,,,,Y,,West Coast,,,,,,,,,,,
20201031,C02E,C02,E,-34.0854,114.9279,138,145,422,423,9:07:10,9:10:10,45,,,Dhuey lump. 30m from 357.,Y,,West Coast,,,,,,,,,,,
20201031,C03.1E,C03.1,E,-34.0664,114.8398,138,145,422,423,12:28:05,12:31:05,42.4,,,NO LED. 48M FROM 354. DEANS DHUEY GROUND.,Y,,West Coast,,,,,,,,,,,
20201031,C03.2E,C03.2,E,-34.0664,114.8398,138,145,422,423,12:35:55,12:38:55,43.4,,,3 LEDs.,Y,,West Coast,,,,,,,,,,,
20201119,C04E,C04,E,-34.08755,114.749265,155,161,422,423,13:41:55,13:44,110,5.5,,,Y,,West Coast,,,,,,,,,,,
20201111,CP11-1E,CP11-1,E,-33.992845,114.696642,149,133,422,423,14:08:52,14:11,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,CP11-2E,CP11-2,E,-33.974332,114.692773,149,133,422,423,14:32:11,14:35,124,,CON1 - might have cut out early on bottom,Fish in the way of habitat shot,Y,,West Coast,,Rachel,y,,,Rachel,20200310,,,,
20201030,FH10E,FH10,E,#N/A,#N/A,133,159,422,423,8:08:24,8:11:24,,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH106E,FH106,E,#N/A,#N/A,156,134,422,423,12:06:58,12:10:00,46.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH110E,FH110,E,#N/A,#N/A,156,134,422,423,11:17:02,11:20:00,44.9,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH111E,FH111,E,#N/A,#N/A,133,159,422,423,8:17:49,8:20:49,,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH14E,FH14,E,#N/A,#N/A,147,134,422,423,13:59:42,14:04:00,44.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH17E,FH17,E,#N/A,#N/A,129,139,422,423,9:46:43,9:49:43,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH18E,FH18,E,#N/A,#N/A,156,134,422,423,11:55:54,11:59:00,45.1,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH20E,FH20,E,#N/A,#N/A,147,134,422,423,13:17:56,13:21:00,42.4,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH21E,FH21,E,#N/A,#N/A,156,134,422,423,11:41:29,11:44:00,46.3,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH26E,FH26,E,#N/A,#N/A,156,134,422,423,11:05:07,11:08:00,43.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH27E,FH27,E,#N/A,#N/A,129,139,422,423,9:32:24,9:35:24,42.8,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH30E,FH30,E,#N/A,#N/A,147,134,422,423,14:44:05,14:48:00,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH34E,FH34,E,#N/A,#N/A,156,134,422,423,12:51:20,12:54:00,44.6,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH44E,FH44,E,#N/A,#N/A,147,134,422,423,13:46:18,13:50:00,44.5,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH48E,FH48,E,#N/A,#N/A,156,134,422,423,11:30:39,11:33:00,45,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH52E,FH52,E,#N/A,#N/A,133,159,422,423,9:28:26,9:31:26,42.8,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH56E,FH56,E,#N/A,#N/A,129,139,422,423,10:00:37,10:03:37,41.9,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH57E,FH57,E,#N/A,#N/A,156,134,422,423,12:18:13,12:21:00,44.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH60E,FH60,E,#N/A,#N/A,156,134,422,423,10:54:30,10:57:00,44.4,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH61E,FH61,E,#N/A,#N/A,129,139,422,423,9:06:40,9:09:40,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH62E,FH62,E,#N/A,#N/A,147,134,422,423,14:32:04,14:36:00,45.2,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH7E,FH7,E,#N/A,#N/A,147,134,422,423,13:04:33,13:08:00,45.2,,,,Y,,West Coast,,,,,,,,,,,
20201030,FH77E,FH77,E,#N/A,#N/A,133,159,422,423,9:18:46,9:21:46,42,,,Fishing HWY sample,Y,,West Coast,,,,,,,,,,,
20201020,FH92E,FH92,E,#N/A,#N/A,129,139,422,423,8:34:48,8:37:38,44.1,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH93E,FH93,E,#N/A,#N/A,147,134,422,423,13:32:44,13:36:00,44.3,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH95E,FH95,E,#N/A,#N/A,147,134,422,423,14:17:10,14:21:00,,,,,Y,,West Coast,,,,,,,,,,,
20201020,FH96E,FH96,E,#N/A,#N/A,156,134,422,423,10:40:01,10:43:01,,,,,Y,,West Coast,,,,,,,,,,,
20201030,OMR1E,OMR1,E,#N/A,#N/A,133,159,422,423,13:03:59,13:06:59,35.6,,,,Y,,West Coast,,,,,,,,,,,
20201030,OMR2E,OMR2,E,#N/A,#N/A,133,159,422,423,13:15:35,13:18:35,38,,,,Y,,West Coast,,,,,,,,,,,
20201030,OMR3E,OMR3,E,#N/A,#N/A,133,159,422,423,13:23:54,13:26:54,38,,,,3 mins in,,West Coast,,,,,,,,,,,
20201030,OMR4E,OMR4,E,#N/A,#N/A,133,159,422,423,13:35:02,13:38:02,38.6,,,,Y,,West Coast,,,,,,,,,,,
20201108,1N,1,N,-34.0787,114.7789,120,145,417,418,9:18:31,9:21,62.6,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,3N,3,N,-34.0762,114.7839,120,145,417,418,9:29:21,9:32,61.4,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,4N,4,N,-34.0912,114.7814,120,145,417,418,8:57:56,9:01,60,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201108,5N,5,N,-34.0887,114.7764,120,145,417,418,9:07:02,9:10,66,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201031,15N,15,N,-34.0612,114.8664,129,154,417,418,11:42:46,11:45:46,41.6,,,,Y,,West Coast,,,,,,,,,,,
20201031,16N,16,N,-34.0737,114.8689,129,154,417,418,11:16:16,11:19:16,41.4,,,,Y,,West Coast,,,,,,,,,,,
20201031,17N,17,N,-34.0637,114.8764,129,154,417,418,11:26:32,11:29:32,41,,,,Y,,West Coast,,,,,,,,,,,
20201031,34N,34,N,-34.0612,114.8714,129,154,417,418,11:34:38,11:37:38,41.4,,,,Y,,West Coast,,,,,,,,,,,
20201104,36N,36,N,-34.1037,114.7189,117,155,417,418,10:42:42,10:45,129,,,,Y,,West Coast,,,,,,Claude,20210315,,,,fish swimming with ray
20201104,37N,37,N,-34.1087,114.7189,117,155,417,418,10:54:04,10:58,129,,,,Y,,West Coast,,,,,,Claude,20210315,,,,maybe 1 fish
20201104,40N,40,N,-34.1037,114.7139,117,155,417,418,10:31:33,10:34,130,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201108,46N,46,N,-34.0687,114.7114,120,145,417,418,7:25:59,7:29,125,,CON1,Sponge garden,Y,,West Coast,,Rachel,y,,,Rachel,20210310,,,,
20201108,47N,47,N,-34.0637,114.7114,120,145,417,418,7:14:14,7:14,127,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210310,,,,
20201108,49N,49,N,-34.0612,114.7064,120,145,417,418,7:03:31,7:06,130,,CON1,Cameras turned on at 6:30AM,Y,,West Coast,,Rachel,y,,,Rachel,20210310,check neosebastes,,,
20201104,58N,58,N,-34.1362,114.7739,117,155,417,418,14:02:50,14:05,94.3,,,,Y,,West Coast,,,,,,Claude,20210315,,,,no fish
20201104,59N,59,N,-34.1412,114.7664,117,155,417,418,13:49:33,13:52,110,,,,Y,,West Coast,,,,,,Claude,20210315,,,,no fish :(
20201104,62N,62,N,-34.1337,114.7664,117,155,417,418,14:13:05,14:16,108,,,Checked Cameras - 418 off,Y,,West Coast,,,,,,Claude,20210315,,,,no fish
20201107,63N,63,N,-34.0112,114.4739,135,149,417,418,13:02:42,13:05,203,,,,Y,,West Coast,,,,,,,,,,,
20201030,64N,64,N,-34.0137,114.8964,15,22,417,418,10:06:10,10:09:10,,,,,Y,,West Coast,,,,,,,,,,,
20201030,65N,65,N,-34.0112,114.8889,15,22,417,418,10:25:08,10:28:08,,,,,Y,,West Coast,,,,,,,,,,,
20201031,66N,66,N,-34.0162,114.8814,129,154,417,418,14:33:06,14:36:06,42.5,,,,Y,,West Coast,,,,,,,,,,,
20201111,71N,71,N,-34.0037,114.6989,140,127,417,418,13:47:50,13:50,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201031,72N,72,N,-34.0362,114.8464,129,154,417,418,13:36:24,13:39:24,43.3,,,,Y,,West Coast,,,,,,,,,,,
20201031,73N,73,N,-34.0287,114.8589,129,154,417,418,14:03:39,14:06:39,42.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,74N,74,N,-34.0287,114.8514,129,154,417,418,13:55:30,13:58:30,43.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,75N,75,N,-34.0337,114.8539,129,154,417,418,13:45:35,13:48:35,42.6,,,,Y,,West Coast,,,,,,,,,,,
20201107,76N,76,N,-34.0237,114.4689,135,149,417,418,12:33:47,12:36,233,,,,need to redo,,West Coast,,,,,,,,,,,
20201107,77N,77,N,-34.0112,114.4664,135,149,417,418,13:16:24,13:19,221,,,,Y,,West Coast,,,,,,,,,,,
20201107,78N,78,N,-34.0162,114.4689,135,149,417,418,12:49:14,12:52,219,,,,Y,,West Coast,,,,,,,,,,,
20201031,80N,80,N,-34.0937,114.8889,129,154,417,418,9:51:03,9:54:03,43.1,,,,Y,,West Coast,,,,,,,,,,,
20201031,81N,81,N,-34.0987,114.8914,129,154,417,418,9:59:33,10:02:33,43.3,,,,Y,,West Coast,,,,,,,,,,,
20201031,91N,91,N,-34.0937,114.8939,129,154,417,418,9:43:27,9:46:27,42.7,,,Sound trap on,Y,,West Coast,,,,,,,,,,,
20201031,92N,92,N,-34.0987,114.8864,129,154,417,418,10:07:45,10:10:45,41.3,,,,Y,,West Coast,,,,,,,,,,,
20201104,95N,95,N,-34.1262,114.7339,117,155,417,418,12:33:38,13:36,127,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,96N,96,N,-34.1362,114.7364,117,155,417,418,13:16:25,13:28,126,,,,Y,,West Coast,,,,,,Claude,20210315,,,,
20201104,98N,98,N,-34.1337,114.7314,117,155,417,418,12:50:15,12:53,128,,,,Y,,West Coast,,,,,,Claude,20210315,,,,id'd both gerres + callanthias but very hard to tell
20201031,100N,100,N,-34.0762,114.9089,129,154,417,418,8:12:11,8:15:11,44.5,,,,Y,,West Coast,,,,,,,,,,,
20201031,101N,101,N,-34.0787,114.8964,129,154,417,418,8:29:57,8:32:57,43.4,,,,Y,,West Coast,,,,,,,,,,,
20201031,102N,102,N,-34.0712,114.9114,129,154,417,418,8:02:56,8:05:56,46.4,,,,Y,,West Coast,,,,,,,,,,,
20201104,110N,110,N,-34.1412,114.7289,117,155,417,418,13:03:23,13:06,129,,,,Y,,West Coast,,,,,,Claude,20210315,,,,callanthias again really hard to id
20201108,113N,113,N,-34.0587,114.7389,120,145,417,418,8:21:39,8:24,111,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201108,115N,115,N,-34.0537,114.7364,120,145,417,418,8:31:25,8:34,111,,CON1,Checked Cameras,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201108,117N,117,N,-34.0637,114.7389,120,145,417,418,8:11:19,8:14,112,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210311,,,,
20201031,119N,119,N,-34.0762,114.9039,129,154,417,418,8:20:22,8:23:22,43.5,,,,Y,,West Coast,,,,,,,,,,,
20201119,122N,122,N,-34.1162,114.8264,117,148,417,418,12:31:15,12:34,49.4,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,123N,123,N,-34.1062,114.8189,117,148,417,418,12:49:26,12:52,49.1,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,125N,125,N,-34.1087,114.8264,117,148,417,418,12:40:33,12:43,48.3,5.5,,,Y,,West Coast,,,,,,,,,,,
20201119,126N,126,N,-34.1137,114.8189,117,148,417,418,12:58:23,13:01,48.8,5.5,,Checked Cameras 428 off due to dead battery,Y,,West Coast,,,,,,,,,,,
20201030,130N,130,N,-33.9812,114.8764,15,22,417,418,8:30:30,8:33:30,,,,,Y,,West Coast,,,,,,,,,,,
20201030,132N,132,N,-33.9912,114.8714,15,22,417,418,9:07:01,9:10:01,42.7,,,,Y,,West Coast,,,,,,,,,,,
20201030,133N,133,N,-33.9912,114.8664,15,22,417,418,8:58:26,9:01:26,40.5,,,,Y,,West Coast,,,,,,,,,,,
20201030,134N,134,N,-33.9837,114.8614,15,22,417,418,8:47:50,8:50:50,41.3,,,,Y,,West Coast,,,,,,,,,,,
20201107,135N,135,N,-34.0337,114.4839,135,149,417,418,11:51:47,11:54,170,,,,Y,,West Coast,,,,,,,,,,,
20201107,136N,136,N,-34.0287,114.4789,135,149,417,418,12:16:17,12:19,180,,,Checked Cameras - West light off,Y,,West Coast,,,,,,,,,,,
20201030,145N,145,N,-33.9862,114.8239,15,22,417,418,11:36:14,11:39:14,44.3,,,,Y,,West Coast,,,,,,,,,,,
20201030,146N,146,N,-33.9762,114.8214,15,22,417,418,12:05:43,12:08:43,45.3,,,,Y,,West Coast,,,,,,,,,,,
20201030,147N,147,N,-33.9812,114.8314,15,22,417,418,11:45:03,11:48:03,43.6,,,,Y,,West Coast,,,,,,,,,,,
20201030,152N,152,N,-33.9812,114.8689,15,22,417,418,8:39:18,8:42:18,41.9,,,,Y,,West Coast,,,,,,,,,,,
20201030,157N,157,N,-33.9712,114.8239,15,22,417,418,12:14:40,12:17:40,44.7,,,,Y,,West Coast,,,,,,,,,,,
20201030,158N,158,N,-33.9812,114.8189,15,22,417,418,11:57:31,12:00:31,46.1,,,,Y,,West Coast,,,,,,,,,,,
20201111,180N,180,N,-33.9962,114.7039,140,127,417,418,13:58:35,14:01,123,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,"no fish, watched twice",,,
20201111,181N,181,N,-33.9887,114.6989,140,127,417,418,14:18:40,14:21,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,"no fish, watched twice",,,
20201111,189N,189,N,-33.9887,114.6639,140,127,417,418,12:08:49,12:11,138,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,check callanthias australis,,,
20201111,191N,191,N,-33.9987,114.6714,140,127,417,418,11:44:55,11:48,136,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201111,192N,192,N,-33.9862,114.6689,140,127,417,418,12:19:02,12:22,138,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,check bifurcatus,,,
20201111,194N,194,N,-33.9962,114.6639,140,127,417,418,11:57:09,12:00,137,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210205,,,,
20201031,195N,195,N,-34.0937,114.8589,129,154,417,418,10:37:50,10:40:50,44.4,,,,Y,,West Coast,,,,,,,,,,,
20201031,199N,199,N,-34.0862,114.8614,129,154,417,418,10:47:22,10:50:22,42.7,,,,Y,,West Coast,,,,,,,,,,,
20201031,201N,201,N,-34.0562,114.8339,129,154,417,418,13:19:40,13:22:40,46.3,,,,Y,,West Coast,,,,,,,,,,,
20201108,204N,204,N,-34.0662,114.7864,120,145,417,418,9:59:09,10:02,60.6,,CON1,Checked Cameras,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,206N,206,N,-34.0637,114.7914,120,145,417,418,9:49:23,9:52,58.2,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201108,207N,207,N,-34.0612,114.7864,120,145,417,418,10:08:10,10:11,60.2,,CON1,,Y,,West Coast,,Rachel,y,,,Rachel,20210315,,,,
20201031,210N,210,N,-34.0912,114.8739,129,154,417,418,10:19:54,10:22:54,43.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,215N,215,N,-34.0687,114.9264,129,154,417,418,7:28:33,7:31:33,46.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,216N,216,N,-34.0612,114.9164,129,154,417,418,7:01:16,7:04:16,47.5,,,Filmed 355 should be 216,Y,,West Coast,,,,,,,,,,,
20201031,217N,217,N,-34.0662,114.9189,129,154,417,418,7:19:39,7:22:39,46.3,,,,Y,,West Coast,,,,,,,,,,,
20201031,218N,218,N,-34.0737,114.9214,129,154,417,418,7:53:09,7:56:09,46.5,,,,Y,,West Coast,,,,,,,,,,,
20201031,220N,220,N,-34.0562,114.8439,129,154,417,418,13:01:48,13:04:48,43.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,222N,222,N,-34.0662,114.8314,129,154,417,418,12:18:32,12:21:32,46.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,223N,223,N,-34.0712,114.8464,129,154,417,418,11:58:00,12:01:00,44.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,224N,224,N,-34.0612,114.8389,129,154,417,418,12:53:00,12:56:00,44.9,,,,Y,,West Coast,,,,,,,,,,,
20201031,225N,225,N,-34.0712,114.8339,129,154,417,418,12:09:16,12:12:16,45.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,226N,226,N,-34.0637,114.8439,129,154,417,418,12:43:58,12:46:58,44,,,,Y,,West Coast,,,,,,,,,,,
20201108,227S,227,N,-33.9987,114.7839,119,154,425,426,13:05:40,13:08,54.1,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,228S,228,N,-34.0037,114.7939,119,154,425,426,13:32:47,13:35,50.6,,CON1,,Y,,West Coast,,,,,,,,,,,
20201108,229S,229,N,-33.9937,114.7864,119,154,425,426,13:14:36,13:17,52.5,,CON1,,Y,,West Coast,,,,,,,,,,,
20201031,235EREDO,235,N,-34.0662,114.9139,138,145,422,423,9:17:31,9:20:31,44.3,,,Redo,Y,,West Coast,,,,,,,,,,,
20201031,235W,235,N,-34.0662,114.9139,119,120,427,428,7:11:46,7:14:46,47,,,,Y,,West Coast,,,,,,,,,,,
20201031,236S,236,N,-34.0812,114.9239,128,152,425,426,8:47:27,8:50:27,46,,,,Y,,West Coast,,,,,,,,,,,
20201031,237S,237,N,-34.0812,114.9364,128,152,425,426,8:57:11,9:00:11,43.2,,,,Y,,West Coast,,,,,,,,,,,
20201031,239S,239,N,-34.0912,114.9314,128,152,425,426,9:25:33,9:28:33,45.3,,,,Y,,West Coast,,,,,,,,,,,
20201108,241S,241,N,-33.9937,114.7914,119,154,425,426,13:22:31,13:25,51.3,,CON1,,Y,,West Coast,,,,,,,,,,,
20201030,244S,244,N,-34.0037,114.9064,148,169,425,426,9:46:06,9:49:06,45.6,,,,Y,,West Coast,,,,,,,,,,,
20201030,245S,245,N,-34.0087,114.9014,148,169,425,426,9:55:54,9:58:54,45.5,,,,Y,,West Coast,,,,,,,,,,,
20201107,247S,247,N,-34.0337,114.4789,137,163,425,426,12:03:22,12:06,197,,,,Y,,West Coast,,,,,,,,,,,
20201107,248S,248,N,-34.0362,114.4889,137,163,425,426,11:36,11:39,154,,,Time in not accurate,Y,,West Coast,,,,,,,,,,,
20201111,250S,250,N,-34.0137,114.6939,137,141,425,426,13:06:10,13:09,130,,CON1 - might have cut out early on bottom,Checked Cameras,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,251S,251,N,-34.0112,114.6989,137,141,425,426,13:37:17,13:40,128,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,252S,252,N,-34.0087,114.6939,137,141,425,426,12:55:36,12:58,129,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210208,,,,
20201111,253S,253,N,-34.0137,114.7039,137,141,425,426,13:27:37,13:30,125,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201111,254S,254,N,-34.0187,114.6964,137,141,425,426,13:16:56,13:19,128,,CON1 - might have cut out early on bottom,,Y,,West Coast,,Rachel,y,,,Rachel,20210309,,,,
20201030,258S,258,N,-33.9662,114.9139,148,169,425,426,7:48:52,7:51:52,46.2,,,,Y,,West Coast,,,,,,,,,,,
20201030,259S,259,N,-33.9687,114.9214,148,169,425,426,7:39:07,7:42:07,46.3,,,,Y,,West Coast,,,,,,,,,,,
20201030,260S,260,N,-33.9712,114.9164,148,169,425,426,7:25:21,7:28:21,46.1,,,,Y,,West Coast,,,,,,,,,,,
20201030,261S,261,N,-33.9762,114.9214,148,169,425,426,7:00:38,7:03:38,46.5,,,,Y,,West Coast,,,,,,,,,,,
20201031,262S,262,N,-34.0137,114.8739,128,152,425,426,14:48:37,14:51:37,42.1,,,,Y,,West Coast,,,,,,,,,,,
20201031,263S,263,N,-34.0087,114.8789,128,152,425,426,14:57:46,15:00:46,42.6,,,,Y,,West Coast,,,,,,,,,,,
20201031,264S,264,N,-34.0187,114.8739,128,152,425,426,14:24:30,14:27:30,42.4,,,,Y,,West Coast,,,,,,,,,,,
20201107,265S,265,N,-34.1487,114.5364,137,163,425,426,7:07:03,7:10,148,,,,Y,,West Coast,,,,,,,,,,,
